sku,part_name,manufacturer_reference,model_reference,image_path,identity_source,technical_description_status,search_alias_status,landing_page
PGE-KIK-079,Vacuum Hose For Lf Acrylic Cover,Kikusui,Model unresolved,/assets/images/parts/kikusui/libra/vacuum-hose-for-lf-acrylic-cover.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-kik-079/
PGE-KIK-080,Large 40 Tooth Idler Gear,Kikusui,Model unresolved,/assets/images/parts/kikusui/libra-2/large-40-tooth-idler-gear.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-kik-080/
PGE-KIK-081,Lexan Dust Cover,Kikusui,Model unresolved,/assets/images/parts/kikusui/libra-2/lexan-dust-cover.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-kik-081/
PGE-KIK-082,Safety Cam,Kikusui,Model unresolved,/assets/images/parts/kikusui/libra-2/safety-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-kik-082/
PGE-KIK-083,Upper Lowering Cam,Kikusui,Model unresolved,/assets/images/parts/kikusui/libra-2/upper-lowering-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-kik-083/
PGE-KIK-084,Lower Punch Plates,Kikusui,Model unresolved,/assets/images/parts/kikusui/libra-36-station/lower-punch-plates.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-kik-084/
PGE-KIK-085,Upper Punch Plates,Kikusui,Model unresolved,/assets/images/parts/kikusui/libra-36-station/upper-punch-plates.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-kik-085/
PGE-KIK-086,Fill Cam 4 11Mm,Kikusui,Model unresolved,/assets/images/parts/kikusui/libra-libra-2/fill-cam-4-11mm.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-kik-086/
PGE-KIK-087,Fill Cam 9 16Mm,Kikusui,Model unresolved,/assets/images/parts/kikusui/libra-libra-2/fill-cam-9-16mm.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-kik-087/
PGE-KIK-088,Agitator Paddles For Idf,Kikusui,Model unresolved,/assets/images/parts/kikusui/model-unconfirmed/agitator-paddles-for-idf.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-kik-088/
PGE-KIK-089,Snw Assembly,Kikusui,Model unresolved,/assets/images/parts/kikusui/model-unconfirmed/snw-assembly.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-kik-089/
PGE-STK-001,Bushing,Stokes,Model unresolved,/assets/images/parts/stokes/328/bushing.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-001/
PGE-STK-002,Dc Motor Controller,Stokes,Model unresolved,/assets/images/parts/stokes/328/dc-motor-controller.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-002/
PGE-STK-003,Die Lock Screw,Stokes,Model unresolved,/assets/images/parts/stokes/328/die-lock-screw.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-003/
PGE-STK-004,Feeder Cover Window,Stokes,Model unresolved,/assets/images/parts/stokes/328/feeder-cover-window.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-004/
PGE-STK-005,Feeder Pan,Stokes,Model unresolved,/assets/images/parts/stokes/328/feeder-pan.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-005/
PGE-STK-006,Flanged Idler Pulley,Stokes,328,/assets/images/parts/stokes/328/flanged-idler-pulley.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-006/
PGE-STK-007,Hold Down Cam,Stokes,Model unresolved,/assets/images/parts/stokes/328/hold-down-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-007/
PGE-STK-008,Idler Bolt,Stokes,Model unresolved,/assets/images/parts/stokes/328/idler-bolt.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-008/
PGE-STK-009,Insert Cam Fill Variant,Stokes,Model unresolved,/assets/images/parts/stokes/328/insert-cam-fill-variant.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-009/
PGE-STK-010,Large Feeder Paddle With Plow,Stokes,Model unresolved,/assets/images/parts/stokes/328/large-feeder-paddle-with-plow.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-010/
PGE-STK-011,Large Stainless Feeder Paddle,Stokes,Model unresolved,/assets/images/parts/stokes/328/large-stainless-feeder-paddle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-011/
PGE-STK-012,Leveling Eccentric,Stokes,Model unresolved,/assets/images/parts/stokes/328/leveling-eccentric.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-012/
PGE-STK-013,Lower Pull-Down Cam - 1-3/8 Inch Fill,Stokes,328,/assets/images/parts/stokes/328/lower-pull-down-cam-1-3-8-fill.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-013/
PGE-STK-014,Lower Pull-Down Cam - 11/16 Inch Fill,Stokes,328,/assets/images/parts/stokes/328/lower-pull-down-cam-11-16-fill.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-014/
PGE-STK-015,"Lower Pull-Down Cam - 7/8 Inch Fill, Series 33",Stokes,328,/assets/images/parts/stokes/328/lower-pull-down-cam-7-8-fill-series-33.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-015/
PGE-STK-016,Press Scraper,Stokes,Model unresolved,/assets/images/parts/stokes/328/press-scraper.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-016/
PGE-STK-017,Scraper Support Post,Stokes,Model unresolved,/assets/images/parts/stokes/328/scraper-support-post.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-017/
PGE-STK-018,Small Feeder Paddle With Plow,Stokes,Model unresolved,/assets/images/parts/stokes/328/small-feeder-paddle-with-plow.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-018/
PGE-STK-019,Small Feeder Paddle,Stokes,Model unresolved,/assets/images/parts/stokes/328/small-feeder-paddle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-019/
PGE-STK-020,Small Stainless Feeder Paddle,Stokes,Model unresolved,/assets/images/parts/stokes/328/small-stainless-feeder-paddle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-020/
PGE-STK-021,Sump Cleanout Gasket,Stokes,Model unresolved,/assets/images/parts/stokes/328/sump-cleanout-gasket.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-021/
PGE-STK-022,Upper Roll Thrust Plate,Stokes,Model unresolved,/assets/images/parts/stokes/328/upper-roll-thrust-plate.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-022/
PGE-STK-023,Weight Adjustment Handwheel,Stokes,Model unresolved,/assets/images/parts/stokes/328/weight-adjustment-handwheel.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-023/
PGE-STK-024,Inverter Ready Motor,Stokes,Model unresolved,/assets/images/parts/stokes/328-2/inverter-ready-motor.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-024/
PGE-STK-025,Clutch Shifter Lever Locking Sleeve,Stokes,Model unresolved,/assets/images/parts/stokes/328-new-style/clutch-shifter-lever-locking-sleeve.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-025/
PGE-STK-026,Oil Pump,Stokes,Model unresolved,/assets/images/parts/stokes/328-new-style/oil-pump.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-026/
PGE-STK-027,Pressure Roller,Stokes,Model unresolved,/assets/images/parts/stokes/328-new-style/pressure-roller.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-027/
PGE-STK-028,Pump Mounting Bracket,Stokes,Model unresolved,/assets/images/parts/stokes/328-new-style/pump-mounting-bracket.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-028/
PGE-STK-029,Dust Box,Stokes,Model unresolved,/assets/images/parts/stokes/747/dust-box.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-029/
PGE-STK-030,D Tooling Dwell Cam,Stokes,Model unresolved,/assets/images/parts/stokes/757-genesis/d-tooling-dwell-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-030/
PGE-STK-031,Dwell Cam,Stokes,Model unresolved,/assets/images/parts/stokes/757-genesis/dwell-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-031/
PGE-STK-032,Front Ejection Cam,Stokes,Model unresolved,/assets/images/parts/stokes/757-genesis/front-ejection-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-032/
PGE-STK-033,Lower Pre Compression Cam,Stokes,Model unresolved,/assets/images/parts/stokes/757-genesis/lower-pre-compression-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-033/
PGE-STK-034,Rear Ejection Cam,Stokes,Model unresolved,/assets/images/parts/stokes/757-genesis/rear-ejection-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-034/
PGE-STK-035,Lower Gear Guard,Stokes,Model unresolved,/assets/images/parts/stokes/b2/lower-gear-guard.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-035/
PGE-STK-036,Belt Guard,Stokes,BB2,/assets/images/parts/stokes/bb2/belt-guard.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-036/
PGE-STK-037,Rear Guard Apron - 3 Point,Stokes,BB2,/assets/images/parts/stokes/bb2/rear-guard-apron-3-point.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-037/
PGE-STK-038,Weight Adjuster Cam,Stokes,Model unresolved,/assets/images/parts/stokes/bb2/weight-adjuster-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-038/
PGE-STK-039,Hopper,Stokes,Model unresolved,/assets/images/parts/stokes/bb4/hopper.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-039/
PGE-STK-040,Clutch Plate Assembly Shaft Bearings,Stokes,Model unresolved,/assets/images/parts/stokes/model-unconfirmed/clutch-plate-assembly-shaft-bearings.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-040/
PGE-STK-041,Full Oval Punch Set Ipt B,Stokes,Model unresolved,/assets/images/parts/stokes/model-unconfirmed/full-oval-punch-set-ipt-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-041/
PGE-STK-042,Inverter Ready Tablet Press Motor,Stokes,Model unresolved,/assets/images/parts/stokes/model-unconfirmed/inverter-ready-tablet-press-motor.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-042/
PGE-STK-043,Large Feeder Paddle,Stokes,Model unresolved,/assets/images/parts/stokes/model-unconfirmed/large-feeder-paddle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-043/
PGE-STK-044,Shaft,Stokes,Model unresolved,/assets/images/parts/stokes/model-unconfirmed/shaft.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-044/
PGE-STK-045,Tablet Press Electric Motor,Stokes,Model unresolved,/assets/images/parts/stokes/model-unconfirmed/tablet-press-electric-motor.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-045/
PGE-STK-046,Oil Reservoir Housing,Stokes,Model unresolved,/assets/images/parts/stokes/multi-model/oil-reservoir-housing.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-046/
PGE-STK-047,Tall Cylindrical Hopper,Stokes,Model unresolved,/assets/images/parts/stokes/multi-model/tall-cylindrical-hopper.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-047/
